5							
#n	DRF4PFI791.PV	DRF4HFIC41.PV	DRF4HTI43.PVA	DKGUFAI502X.PV	DRF4UTI744.PVA  
  4.7085197e+002	  9.8902530e+001	  2.6994561e+002	  4.0387531e+004	  5.9248870e+000	
  4.7162047e+002	  9.9019808e+001	  2.6993912e+002	  4.0324708e+004	  5.8054903e+000	
  4.7926623e+002	  9.8967140e+001	  2.6993263e+002	  3.9980316e+004	  5.9719183e+000	
  4.9419126e+002	  9.9169602e+001	  2.6992613e+002	  3.8809029e+004	  6.1450672e+000	
  5.0048522e+002	  9.8874818e+001	  2.6991964e+002	  3.8402600e+004	  6.7348442e+000	
  4.9734283e+002	  9.9030711e+001	  2.6991300e+002	  3.8686435e+004	  7.4629251e+000	
  4.7347765e+002	  9.5899381e+001	  2.6985715e+002	  3.9083698e+004	  7.1451324e+000	
  4.6774519e+002	  9.4962807e+001	  2.6976198e+002	  3.9320310e+004	  6.5651790e+000	
  4.6687869e+002	  9.5014901e+001	  2.6966682e+002	  3.9343668e+004	  6.0060978e+000	
  4.6418277e+002	  9.4970909e+001	  2.6957165e+002	  3.9443173e+004	  6.0034025e+000	
  4.6260668e+002	  9.4969636e+001	  2.6947648e+002	  3.9702022e+004	  6.2485350e+000	
  4.7036345e+002	  9.5001052e+001	  2.6938132e+002	  3.9114578e+004	  6.4970657e+000	
  4.7482229e+002	  9.5010830e+001	  2.6928615e+002	  3.8697638e+004	  6.7783142e+000	
  4.7526050e+002	  9.4957355e+001	  2.6919099e+002	  3.8573681e+004	  7.8552022e+000	
  4.8763638e+002	  9.5053194e+001	  2.6909582e+002	  3.8324460e+004	  1.2171388e+001	
  4.7913000e+002	  9.5008028e+001	  2.6900095e+002	  3.8964463e+004	  1.5041273e+001	
  4.5785916e+002	  9.5070543e+001	  2.6900243e+002	  4.0782751e+004	  1.6433199e+001	
  4.5353983e+002	  9.4938853e+001	  2.6908091e+002	  4.1210020e+004	  1.7235791e+001	
  4.6510356e+002	  9.5013949e+001	  2.6915939e+002	  4.0387471e+004	  1.6405415e+001	
  4.7380375e+002	  9.5099835e+001	  2.6923786e+002	  3.9706970e+004	  1.5459643e+001	
  4.7131996e+002	  9.4918776e+001	  2.6931634e+002	  3.9613912e+004	  1.4267409e+001	
  4.6233714e+002	  9.5005449e+001	  2.6939482e+002	  4.0106235e+004	  1.2601913e+001	
  4.6759918e+002	  9.5015651e+001	  2.6947329e+002	  3.9698839e+004	  1.0936417e+001	
  4.6200165e+002	  9.4975123e+001	  2.6955177e+002	  3.9900507e+004	  9.3139624e+000	
  4.5467200e+002	  9.5014753e+001	  2.6963025e+002	  4.0521003e+004	  8.3375089e+000	
  4.6733575e+002	  9.5006195e+001	  2.6970830e+002	  3.9557150e+004	  7.5777313e+000	
  4.6411824e+002	  9.4999868e+001	  2.6975986e+002	  3.9631675e+004	  6.8179538e+000	
  4.5887926e+002	  9.5023348e+001	  2.6979572e+002	  3.9796705e+004	  6.0581763e+000	
  4.6296453e+002	  9.4982963e+001	  2.6983158e+002	  3.9721267e+004	  5.2983988e+000	
  4.6140727e+002	  9.4904866e+001	  2.6986744e+002	  3.9879221e+004	  4.5386213e+000	
  4.7465907e+002	  9.5072846e+001	  2.6990330e+002	  3.9055948e+004	  3.7788438e+000	
  4.8070657e+002	  9.5022015e+001	  2.6993916e+002	  3.8480963e+004	  3.1971785e+000	
  4.8778687e+002	  9.4894559e+001	  2.6997502e+002	  3.8089288e+004	  3.2471272e+000	
  4.8615320e+002	  9.4992915e+001	  2.7001088e+002	  3.8219501e+004	  3.3526423e+000	
  4.8786931e+002	  9.4983897e+001	  2.7004674e+002	  3.8162791e+004	  3.4581574e+000	
  4.8517334e+002	  9.5025176e+001	  2.7008313e+002	  3.8058931e+004	  3.5636726e+000	
  4.8378069e+002	  9.5110939e+001	  2.7013364e+002	  3.8279844e+004	  3.7488426e+000	
  4.7421894e+002	  9.4953460e+001	  2.7019043e+002	  3.9076375e+004	  6.0571393e+000	
  4.8074877e+002	  9.4971061e+001	  2.7024723e+002	  3.9101529e+004	  9.3059699e+000	
  4.6750063e+002	  9.5033604e+001	  2.7030402e+002	  4.0164105e+004	  1.2520807e+001	
  4.7661900e+002	  9.4984037e+001	  2.7036081e+002	  3.9491827e+004	  1.5331692e+001	
  4.7653291e+002	  9.4979212e+001	  2.7041761e+002	  3.9312381e+004	  1.7432457e+001	
  4.7716476e+002	  9.5080227e+001	  2.7047440e+002	  3.9400446e+004	  1.7829751e+001	
  4.8170614e+002	  9.4982565e+001	  2.7052922e+002	  3.9206195e+004	  1.7657662e+001	
  4.6031346e+002	  9.4930490e+001	  2.7053142e+002	  4.0628705e+004	  1.6611352e+001	
  4.5021540e+002	  9.4956730e+001	  2.7051019e+002	  4.1224261e+004	  1.4600390e+001	
  4.5950579e+002	  9.5114081e+001	  2.7048895e+002	  4.0083385e+004	  1.2588851e+001	
  4.6792106e+002	  9.5038286e+001	  2.7046772e+002	  3.9318781e+004	  1.0682998e+001	
  4.7337621e+002	  9.5006306e+001	  2.7044648e+002	  3.8897069e+004	  9.7945704e+000	
  4.7524422e+002	  9.5078121e+001	  2.7042525e+002	  3.8619309e+004	  9.1611757e+000	
  4.7200287e+002	  9.4969599e+001	  2.7040402e+002	  3.8789965e+004	  8.5277811e+000	
  4.6880410e+002	  9.4963896e+001	  2.7038278e+002	  3.9136777e+004	  7.8943865e+000	
  4.6539355e+002	  9.4992957e+001	  2.7036155e+002	  3.9347913e+004	  7.2609919e+000	
  4.7664965e+002	  9.4936406e+001	  2.7033974e+002	  3.8623680e+004	  6.1530280e+000	
  4.8309945e+002	  9.5045178e+001	  2.7030935e+002	  3.8129146e+004	  4.5214132e+000	
  4.9128467e+002	  9.5060870e+001	  2.7027607e+002	  3.7526587e+004	  2.8894851e+000	
  4.9884086e+002	  9.4911794e+001	  2.7024279e+002	  3.6928887e+004	  1.2575570e+000	
  4.9629628e+002	  9.5031919e+001	  2.7020952e+002	  3.6873115e+004	 -3.7158444e-001	
  4.9608478e+002	  9.5053533e+001	  2.7017624e+002	  3.7244949e+004	 -1.0898804e+000	
  4.9292536e+002	  9.4937394e+001	  2.7014297e+002	  3.7130295e+004	 -1.0802709e+000	
  4.9915768e+002	  9.4983697e+001	  2.7010969e+002	  3.6946628e+004	 -1.0706615e+000	
  5.0844708e+002	  9.5005795e+001	  2.7007641e+002	  3.6557037e+004	  7.9774384e-001	
  5.1814102e+002	  9.4966898e+001	  2.7004314e+002	  3.6548258e+004	  6.6113366e+000	
  5.1424497e+002	  9.5089689e+001	  2.7003275e+002	  3.7332261e+004	  9.8355896e+000	
  4.8687522e+002	  9.4981394e+001	  2.7024268e+002	  3.8828506e+004	  1.1198195e+001	
  5.0468514e+002	  9.8160465e+001	  2.7050784e+002	  3.8694460e+004	  1.3304125e+001	
  5.2304814e+002	  9.9895303e+001	  2.7070376e+002	  3.8138904e+004	  1.5684025e+001	
  5.1518298e+002	  1.0006025e+002	  2.7065418e+002	  3.8260672e+004	  1.5354383e+001	
  5.2334254e+002	  9.9974816e+001	  2.7058299e+002	  3.7642956e+004	  1.3817863e+001	
  5.2196597e+002	  9.9976947e+001	  2.7051181e+002	  3.7561854e+004	  1.2417486e+001	
  5.1664933e+002	  1.0017611e+002	  2.7044063e+002	  3.7576246e+004	  1.1379458e+001	
  5.1653477e+002	  1.0013967e+002	  2.7036945e+002	  3.7571707e+004	  1.0361028e+001	
  5.1198284e+002	  1.0023988e+002	  2.7029826e+002	  3.7892250e+004	  9.3425975e+000	
  5.2228884e+002	  9.9903980e+001	  2.7022708e+002	  3.7290355e+004	  8.3241670e+000	
  5.3389159e+002	  9.9803238e+001	  2.7015590e+002	  3.6525489e+004	  7.3057365e+000	
  5.1929130e+002	  1.0004453e+002	  2.7008471e+002	  3.7213818e+004	  6.2873060e+000	
  5.2391313e+002	  9.9910252e+001	  2.7001329e+002	  3.7181186e+004	  5.2936171e+000	
  5.2120173e+002	  9.9980812e+001	  2.6994124e+002	  3.7507364e+004	  4.6712633e+000	
  5.2369077e+002	  1.0005452e+002	  2.6986916e+002	  3.7261264e+004	  4.1734577e+000	
  5.2975901e+002	  9.9993101e+001	  2.6979707e+002	  3.6927458e+004	  3.6756520e+000	
  5.2618938e+002	  9.9959843e+001	  2.6972499e+002	  3.6997723e+004	  3.1778463e+000	
  5.2554730e+002	  9.9969120e+001	  2.6965290e+002	  3.7080485e+004	  2.7599766e+000	
  5.3409411e+002	  9.9975188e+001	  2.6958081e+002	  3.6726898e+004	  2.8731602e+000	
  5.3953174e+002	  1.0009518e+002	  2.6950873e+002	  3.6465641e+004	  3.0840176e+000	
  5.3219293e+002	  1.0006440e+002	  2.6943664e+002	  3.6894584e+004	  3.3231806e+000	
  5.3961751e+002	  9.9931520e+001	  2.6936456e+002	  3.6970857e+004	  5.3165038e+000	
  5.3893994e+002	  9.9952497e+001	  2.6931078e+002	  3.7324495e+004	  8.2126729e+000	
  5.1755090e+002	  1.0084532e+002	  2.6929369e+002	  3.9042486e+004	  1.0453383e+001	
  5.2771399e+002	  1.0479664e+002	  2.6927763e+002	  3.9892015e+004	  1.2608451e+001	
  5.5399063e+002	  1.0601063e+002	  2.6926156e+002	  3.8623988e+004	  1.3951291e+001	
  5.5959293e+002	  1.0602582e+002	  2.6924550e+002	  3.8160889e+004	  1.3132160e+001	
  5.5441543e+002	  1.0603717e+002	  2.6922944e+002	  3.8418334e+004	  1.2196082e+001	
  5.4404911e+002	  1.0583991e+002	  2.6921338e+002	  3.8936026e+004	  1.1047700e+001	
  5.5704561e+002	  1.0604048e+002	  2.6917828e+002	  3.7857780e+004	  9.1464639e+000	
  5.3990948e+002	  1.0442424e+002	  2.6885730e+002	  3.8284284e+004	  7.1789964e+000	
  4.9790767e+002	  9.7736584e+001	  2.6843594e+002	  3.8517112e+004	  5.5320214e+000	
  4.5242873e+002	  9.1024335e+001	  2.6800962e+002	  3.9036753e+004	  5.0215293e+000	
  4.3806934e+002	  8.9982883e+001	  2.6758544e+002	  3.9395333e+004	  4.6110149e+000	
  4.2586210e+002	  8.8602190e+001	  2.6729632e+002	  3.9990371e+004	  4.2005006e+000	
  4.0994379e+002	  8.5675909e+001	  2.6718820e+002	  3.9990901e+004	  3.7899862e+000	
  4.0969323e+002	  8.4915524e+001	  2.6714051e+002	  3.9782370e+004	  3.3794718e+000	
  4.1081614e+002	  8.4899076e+001	  2.6709281e+002	  3.9516901e+004	  2.9689574e+000	
  4.1220472e+002	  8.5044797e+001	  2.6704511e+002	  3.9531986e+004	  2.5584431e+000	
  4.1307851e+002	  8.5038815e+001	  2.6699741e+002	  3.9374661e+004	  2.1479287e+000	
  4.1537046e+002	  8.4968129e+001	  2.6694971e+002	  3.9374708e+004	  1.7198656e+000	
  4.1425013e+002	  8.5031064e+001	  2.6690201e+002	  3.9753015e+004	  1.2295693e+000	
  4.0780666e+002	  8.4925765e+001	  2.6685431e+002	  4.0065156e+004	  1.7908403e-001	
  4.1130725e+002	  8.4881612e+001	  2.6680661e+002	  3.9795988e+004	 -1.4834443e+000	
  4.1902985e+002	  8.5060645e+001	  2.6675528e+002	  3.8861846e+004	 -2.9368308e+000	
  4.2680101e+002	  8.5078129e+001	  2.6660726e+002	  3.8113355e+004	 -3.0783084e+000	
  4.1536007e+002	  8.5071766e+001	  2.6641616e+002	  3.8380175e+004	 -1.4198845e+000	
  4.1617190e+002	  8.4390629e+001	  2.6622507e+002	  3.7209658e+004	  2.8870903e-001	
  3.6789443e+002	  7.5543092e+001	  2.6576733e+002	  3.9136422e+004	  2.7908604e+000	
  3.7509040e+002	  7.5190725e+001	  2.6443703e+002	  3.7782823e+004	  7.4151477e+000	
  3.6898681e+002	  7.4768362e+001	  2.6456792e+002	  3.9476927e+004	  7.6894572e+000	
  3.6348434e+002	  7.3744177e+001	  2.6469881e+002	  4.0199205e+004	  7.1181054e+000	
  3.5067343e+002	  7.2960260e+001	  2.6477821e+002	  4.0761212e+004	  6.3720425e+000	
  3.4542783e+002	  7.3041549e+001	  2.6478031e+002	  4.1068722e+004	  5.1609437e+000	
  3.5124977e+002	  7.3045529e+001	  2.6478166e+002	  4.0366914e+004	  3.9246906e+000	
  3.5416539e+002	  7.3125268e+001	  2.6478300e+002	  3.9699907e+004	  2.6884376e+000	
  3.5346409e+002	  7.3025716e+001	  2.6478435e+002	  3.9810587e+004	  1.8003960e+000	
  3.6082218e+002	  7.3087543e+001	  2.6478569e+002	  3.9521760e+004	  1.4350504e+000	
  3.4849581e+002	  7.3114132e+001	  2.6478704e+002	  4.0614685e+004	  1.0748517e+000	
  3.5064756e+002	  7.3022992e+001	  2.6478838e+002	  4.0718696e+004	  7.1465300e-001	
  3.5575064e+002	  7.3053209e+001	  2.6478973e+002	  4.0085720e+004	  3.5445430e-001	
  3.6068684e+002	  7.3048020e+001	  2.6479107e+002	  3.9482225e+004	 -3.4128107e-003	
  3.5922555e+002	  7.3075007e+001	  2.6475311e+002	  3.9523001e+004	 -2.1678551e-001	
  3.6017231e+002	  7.2995097e+001	  2.6467177e+002	  3.9341145e+004	 -3.4451834e-001	
  3.5920486e+002	  7.3035881e+001	  2.6459041e+002	  3.9377211e+004	 -4.7225116e-001	
  3.5747543e+002	  7.3119712e+001	  2.6450904e+002	  3.9532255e+004	 -5.9998399e-001	
  3.6274090e+002	  7.2952654e+001	  2.6442768e+002	  3.9036611e+004	 -6.5058686e-001	
  3.6102193e+002	  7.3055744e+001	  2.6434632e+002	  3.9272435e+004	 -4.9232409e-001	
  3.6613456e+002	  7.3004632e+001	  2.6426496e+002	  3.8915902e+004	 -4.6217937e-003	
  3.6243149e+002	  7.3030820e+001	  2.6418359e+002	  3.6754291e+004	  6.6692460e-001	
  3.5218081e+002	  7.3033938e+001	  2.6410223e+002	  3.9996117e+004	  1.8475746e+000	
  3.5055223e+002	  7.2991820e+001	  2.6402100e+002	  4.0365154e+004	  1.8848856e+000	
  3.5556299e+002	  7.2991317e+001	  2.6398252e+002	  4.0115751e+004	  1.9801708e+000	
  3.5778525e+002	  7.3006374e+001	  2.6397822e+002	  3.9982619e+004	  3.2965825e+000	
  3.5818789e+002	  7.3037361e+001	  2.6397392e+002	  3.9708639e+004	  4.6790345e+000	
  3.5527510e+002	  7.3018317e+001	  2.6396962e+002	  4.0241469e+004	  5.7459935e+000	
  3.5371551e+002	  7.3006773e+001	  2.6396532e+002	  4.0372647e+004	  6.3394281e+000	
  3.5037624e+002	  7.3074913e+001	  2.6396102e+002	  4.0846903e+004	  6.9184318e+000	
  3.5204327e+002	  7.3046172e+001	  2.6395672e+002	  4.0493266e+004	  6.8917725e+000	
  3.5307639e+002	  7.2985103e+001	  2.6395725e+002	  4.0371818e+004	  6.5061234e+000	
  3.5450855e+002	  7.3072221e+001	  2.6403015e+002	  4.0247512e+004	  6.1204744e+000	
  3.5830875e+002	  7.3012578e+001	  2.6412734e+002	  3.9997495e+004	  5.7348253e+000	
  3.5615103e+002	  7.3003937e+001	  2.6422452e+002	  4.0140322e+004	  5.6103325e+000	
  3.5117115e+002	  7.2933263e+001	  2.6432171e+002	  4.0947743e+004	  6.0094504e+000	
  3.5415068e+002	  7.2983466e+001	  2.6441889e+002	  4.0545887e+004	  6.4232594e+000	
  3.5363190e+002	  7.2993472e+001	  2.6451608e+002	  4.0478146e+004	  6.8370684e+000	
  3.5967786e+002	  7.3069819e+001	  2.6461326e+002	  3.9860344e+004	  7.2508774e+000	
  3.5957134e+002	  7.3008047e+001	  2.6471044e+002	  3.9907452e+004	  7.6136805e+000	
  3.5820012e+002	  7.3064026e+001	  2.6480763e+002	  3.9998183e+004	  7.4854519e+000	
  3.5805282e+002	  7.3091827e+001	  2.6488859e+002	  3.9754554e+004	  7.3092974e+000	
  3.6527284e+002	  7.3030331e+001	  2.6481335e+002	  3.9234721e+004	  8.3638778e+000	
  3.5571571e+002	  7.3010991e+001	  2.6469896e+002	  3.8967854e+004	  6.6741187e+000	
  3.4924411e+002	  7.3113151e+001	  2.6458456e+002	  3.9127140e+004	  6.1821583e+000	
  3.4667353e+002	  7.3026315e+001	  2.6447017e+002	  3.9408813e+004	  6.4390338e+000	
  3.4884954e+002	  7.3032915e+001	  2.6435578e+002	  3.9187191e+004	  7.3065677e+000	
  3.4504347e+002	  7.3026551e+001	  2.6424139e+002	  4.0026535e+004	  8.5077416e+000	
  3.4434722e+002	  7.3101599e+001	  2.6412700e+002	  4.0267136e+004	  7.8988059e+000	
  3.4347139e+002	  7.3049761e+001	  2.6401260e+002	  4.0120507e+004	  8.1633546e+000	
  3.4550446e+002	  7.3083493e+001	  2.6389821e+002	  3.9843813e+004	  7.7877957e+000	
  3.4161921e+002	  7.3057419e+001	  2.6379943e+002	  4.0137063e+004	  7.2765078e+000	
  3.4270637e+002	  7.3079628e+001	  2.6385095e+002	  3.9821963e+004	  6.0006988e+000	
  3.3792062e+002	  7.3105463e+001	  2.6394015e+002	  3.9903538e+004	  4.5332534e+000	
  3.4137223e+002	  7.3037966e+001	  2.6402934e+002	  3.9635315e+004	  3.0658080e+000	
  3.4069631e+002	  7.2990151e+001	  2.6411854e+002	  3.9155986e+004	  1.8895858e+000	
  3.3874126e+002	  7.3053845e+001	  2.6420773e+002	  3.9358430e+004	  1.4884790e+000	
  3.5032423e+002	  7.2969613e+001	  2.6429693e+002	  3.8348362e+004	  1.1292941e+000	
  3.4194553e+002	  7.3067597e+001	  2.6438613e+002	  3.8700075e+004	  7.7010919e-001	
  3.3414007e+002	  7.3029410e+001	  2.6447532e+002	  3.9661141e+004	  4.1092426e-001	
  3.2785200e+002	  7.3061556e+001	  2.6456452e+002	  4.0012283e+004	  5.1739337e-002	
  3.2654229e+002	  7.3067081e+001	  2.6464204e+002	  4.0402357e+004	 -3.0744559e-001	
  3.3114038e+002	  7.3006771e+001	  2.6464199e+002	  3.9566385e+004	 -6.6663052e-001	
  3.3253547e+002	  7.2995827e+001	  2.6462768e+002	  3.9590240e+004	 -1.0184791e+000	
  3.3772820e+002	  7.3023520e+001	  2.6461337e+002	  3.8897996e+004	 -1.1748259e+000	
  3.3299227e+002	  7.2988576e+001	  2.6459905e+002	  3.9025934e+004	 -1.2441030e+000	
  3.3304680e+002	  7.3066223e+001	  2.6458474e+002	  3.9272858e+004	 -1.3133801e+000	
  3.3136604e+002	  7.3081892e+001	  2.6457043e+002	  3.8061765e+004	 -1.3826573e+000	
  3.3705980e+002	  7.2979804e+001	  2.6455611e+002	  3.7855444e+004	 -1.4519344e+000	
  3.3947170e+002	  7.3051566e+001	  2.6454180e+002	  3.7519105e+004	 -1.3728096e+000	
  3.3289221e+002	  7.3008598e+001	  2.6452749e+002	  3.9276524e+004	 -7.6742826e-001	
  3.2592496e+002	  7.3065011e+001	  2.6451634e+002	  4.0461015e+004	 -1.1574941e-001	
  3.2560348e+002	  7.3039191e+001	  2.6452618e+002	  3.9796174e+004	  4.3269204e-001	
  3.3130053e+002	  7.3051213e+001	  2.6453989e+002	  3.9753620e+004	  6.1504299e-001	
  3.3398141e+002	  7.3026953e+001	  2.6455359e+002	  3.8213822e+004	  7.6518782e-001	
  3.3466080e+002	  7.3077907e+001	  2.6456730e+002	  3.8554382e+004	  9.1533265e-001	
  3.3653811e+002	  7.3063331e+001	  2.6458101e+002	  3.8061851e+004	  1.0654775e+000	
  3.3610489e+002	  7.3008752e+001	  2.6459471e+002	  3.8043732e+004	  1.2152193e+000	
  3.3485403e+002	  7.3015102e+001	  2.6460842e+002	  3.8227783e+004	  1.2332756e+000	
  3.3526519e+002	  7.3039748e+001	  2.6462213e+002	  3.8662961e+004	  1.1461001e+000	
  3.3482238e+002	  7.3072159e+001	  2.6463584e+002	  3.8792227e+004	  1.0589246e+000	
  3.4097771e+002	  7.3035247e+001	  2.6463495e+002	  3.8514902e+004	  9.7174912e-001	
  3.4462841e+002	  7.2997548e+001	  2.6456418e+002	  3.8968888e+004	  8.8457364e-001	
  3.3819506e+002	  7.3069157e+001	  2.6448429e+002	  3.9431726e+004	  7.9739816e-001	
  3.3726252e+002	  7.3020922e+001	  2.6435700e+002	  3.9480498e+004	  7.1022268e-001	
  3.2908945e+002	  7.3027065e+001	  2.6464282e+002	  3.9825943e+004	  6.2304720e-001	
  3.2866996e+002	  7.3055542e+001	  2.6496878e+002	  3.9439732e+004	  5.3587172e-001	
  3.3242288e+002	  7.2983841e+001	  2.6481674e+002	  3.8894487e+004	  4.4907404e-001	
  3.3134589e+002	  7.3059082e+001	  2.6466470e+002	  3.8509825e+004	  4.8569100e-001	
  3.3215522e+002	  7.3335231e+001	  2.6451266e+002	  3.8086838e+004	  6.2092891e-001	
  3.6554631e+002	  7.7037686e+001	  2.6443132e+002	  3.8036785e+004	  7.5616681e-001	
  3.9016172e+002	  7.9755195e+001	  2.6481970e+002	  3.6316272e+004	  8.9140472e-001	
  3.8053476e+002	  7.9940008e+001	  2.6529448e+002	  3.7542509e+004	  1.0266426e+000	
  3.8192638e+002	  8.0097984e+001	  2.6556173e+002	  3.5571904e+004	  1.1618805e+000	
  3.7610184e+002	  7.9964720e+001	  2.6559998e+002	  3.8554986e+004	  1.3228331e+000	
  3.7145727e+002	  8.0004129e+001	  2.6563810e+002	  3.9335982e+004	  1.6069849e+000	
  3.6980884e+002	  7.9990735e+001	  2.6567622e+002	  3.9230055e+004	  1.9072356e+000	
  3.7388901e+002	  8.0053275e+001	  2.6571433e+002	  3.9406956e+004	  2.2074863e+000	
  3.7188007e+002	  8.0013669e+001	  2.6575245e+002	  3.9490870e+004	  2.5077370e+000	
  3.7879926e+002	  7.9969459e+001	  2.6579056e+002	  3.8716889e+004	  2.8079877e+000	
  3.7524523e+002	  7.9958106e+001	  2.6582868e+002	  3.8483810e+004	  2.8342942e+000	
  3.7541370e+002	  8.0032163e+001	  2.6586680e+002	  3.7450485e+004	  2.4494210e+000	
  3.7664692e+002	  8.0043581e+001	  2.6590491e+002	  3.7225612e+004	  2.0605006e+000	
  3.8366196e+002	  8.0004624e+001	  2.6592427e+002	  3.6387358e+004	  1.6715802e+000	
  3.8827482e+002	  7.9971025e+001	  2.6592294e+002	  3.6065769e+004	  1.2826598e+000	
  3.8494367e+002	  7.9981187e+001	  2.6592159e+002	  3.6215379e+004	  8.9373936e-001	
  3.7928434e+002	  8.0068561e+001	  2.6592023e+002	  3.8228204e+004	  5.0481896e-001	
  3.7637053e+002	  8.0014757e+001	  2.6591888e+002	  3.8713602e+004	  1.1589855e-001	
  3.7335135e+002	  7.9956823e+001	  2.6591753e+002	  3.8034306e+004	 -2.7070503e-001	
  3.7854710e+002	  8.0029828e+001	  2.6591618e+002	  3.8638251e+004	 -5.1372933e-001	
  3.8516724e+002	  7.9955056e+001	  2.6591483e+002	  3.6496664e+004	 -6.7165615e-001	
  3.8958414e+002	  8.0019367e+001	  2.6591348e+002	  3.6104673e+004	 -8.2958298e-001	
  3.9116971e+002	  8.0089582e+001	  2.6591285e+002	  3.5951740e+004	 -9.8750980e-001	
  4.0484888e+002	  7.9993392e+001	  2.6591912e+002	  3.4868351e+004	 -1.1454366e+000	
  4.0518137e+002	  8.0011147e+001	  2.6592712e+002	  3.4835422e+004	 -1.3033634e+000	
  4.0454761e+002	  8.0041701e+001	  2.6593513e+002	  3.4862080e+004	 -1.4612903e+000	
  4.0411570e+002	  8.0068061e+001	  2.6594313e+002	  3.4923238e+004	 -1.6192171e+000	
  4.0848137e+002	  8.0029841e+001	  2.6595113e+002	  3.4322731e+004	 -1.7771439e+000	
  4.2095144e+002	  7.9947046e+001	  2.6595913e+002	  3.3578807e+004	 -1.9031257e+000	
  4.2312370e+002	  7.9922326e+001	  2.6596713e+002	  3.3459961e+004	 -1.5496330e+000	
  4.2380445e+002	  7.9977032e+001	  2.6597513e+002	  3.3495094e+004	 -1.0353168e+000	
  4.1913804e+002	  7.9924513e+001	  2.6598314e+002	  3.3921386e+004	 -5.2100066e-001	
  4.1863083e+002	  7.9929898e+001	  2.6598389e+002	  3.3950215e+004	 -6.6844711e-003	
  4.2035961e+002	  8.0045195e+001	  2.6591482e+002	  3.4178028e+004	  4.7452275e-001	
  4.2319237e+002	  8.0030129e+001	  2.6582826e+002	  3.3734747e+004	  4.5883752e-001	
  4.2017246e+002	  8.0011524e+001	  2.6574170e+002	  3.4381457e+004	  2.7649645e-001	
  4.2652795e+002	  7.9980230e+001	  2.6565514e+002	  3.4256445e+004	  9.4155374e-002	
  4.2538075e+002	  8.0000961e+001	  2.6556858e+002	  3.3439296e+004	 -8.8185699e-002	
  4.2323486e+002	  7.9943658e+001	  2.6548202e+002	  3.4644949e+004	 -2.7052677e-001	
  4.2385517e+002	  7.9990015e+001	  2.6539546e+002	  3.4116756e+004	 -4.5286785e-001	
  4.2627968e+002	  8.0055467e+001	  2.6530890e+002	  3.3859709e+004	 -6.3520892e-001	
  4.1850679e+002	  7.9979818e+001	  2.6522234e+002	  3.5238492e+004	 -8.1718956e-001	
  4.1579288e+002	  8.0018340e+001	  2.6514464e+002	  3.4627539e+004	 -8.8142872e-001	
  4.1702533e+002	  8.0070906e+001	  2.6515221e+002	  3.5140421e+004	 -8.5158038e-001	
  4.2043133e+002	  7.9971332e+001	  2.6518115e+002	  3.3930124e+004	 -8.2173203e-001	
  4.2090981e+002	  8.0023828e+001	  2.6521010e+002	  3.3848351e+004	 -7.9188369e-001	
  4.1997385e+002	  8.0009771e+001	  2.6523904e+002	  3.3871539e+004	 -7.6203534e-001	
  4.2256277e+002	  8.0037007e+001	  2.6526799e+002	  3.3598199e+004	 -7.3218700e-001	
  4.2069421e+002	  8.0008574e+001	  2.6529693e+002	  3.4099399e+004	 -7.0233865e-001	
  4.1955807e+002	  7.9951029e+001	  2.6532587e+002	  3.3952569e+004	 -6.7249031e-001	
  4.2671230e+002	  7.9976627e+001	  2.6535482e+002	  3.3394549e+004	 -6.4264196e-001	
  4.2173139e+002	  8.0054142e+001	  2.6538376e+002	  3.3824327e+004	 -6.0239938e-001	
  4.0515907e+002	  8.0277052e+001	  2.6556540e+002	  3.5775217e+004	  8.2070411e-002	
